com.samsung.health.hrv,6302031,1
62980011,2025-05-24 15:00:00.000,,a8063dfe-f06f-42d8-aa6b-b2757768c3b2.binning_data.json,62980011,2025-05-24 15:31:18.235,2025-05-24 15:31:18.235,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-24 15:31:18.209,a8063dfe-f06f-42d8-aa6b-b2757768c3b2,
62980011,2025-05-25 07:00:00.000,,376ae8da-26a1-4421-9edd-93e60be6d627.binning_data.json,62980011,2025-05-25 08:09:23.266,2025-05-25 08:09:23.266,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-25 08:00:00.000,376ae8da-26a1-4421-9edd-93e60be6d627,
62980011,2025-05-25 08:00:00.000,,44210a11-8cef-4a46-bc1b-b94c8b30dadf.binning_data.json,62980011,2025-05-25 09:19:47.289,2025-05-25 09:19:47.289,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-25 09:00:00.000,44210a11-8cef-4a46-bc1b-b94c8b30dadf,
62980011,2025-05-25 09:00:00.000,,9d2761da-4703-4de4-9d6b-a2a8c4bfc782.binning_data.json,62980011,2025-05-25 10:10:12.218,2025-05-25 10:10:12.218,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-25 10:00:00.000,9d2761da-4703-4de4-9d6b-a2a8c4bfc782,
62980011,2025-05-25 10:00:00.000,,63c4b87f-34fc-4b64-a9bf-047602d13e87.binning_data.json,62980011,2025-05-25 11:15:01.321,2025-05-25 11:15:01.321,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-25 11:00:00.000,63c4b87f-34fc-4b64-a9bf-047602d13e87,
62980011,2025-05-25 11:00:00.000,,b4f4251b-20fe-4c74-a80a-1b5c2825e272.binning_data.json,62980011,2025-05-25 12:15:02.191,2025-05-25 12:15:02.191,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-25 12:00:00.000,b4f4251b-20fe-4c74-a80a-1b5c2825e272,
62980011,2025-05-25 12:00:00.000,,91d99b5b-9b67-4449-a480-60d67892663b.binning_data.json,62980011,2025-05-25 13:15:01.612,2025-05-25 13:15:01.612,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-25 13:00:00.000,91d99b5b-9b67-4449-a480-60d67892663b,
62980011,2025-05-25 13:00:00.000,,076bdaae-ae66-4350-b6a8-9fcf2fa248a0.binning_data.json,62980011,2025-05-25 14:15:02.169,2025-05-25 13:25:10.066,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-25 14:00:00.000,076bdaae-ae66-4350-b6a8-9fcf2fa248a0,
62980011,2025-05-25 14:00:00.000,,eb60d03c-67eb-4c94-b425-3f288a34510d.binning_data.json,62980011,2025-05-25 15:15:01.189,2025-05-25 15:15:01.189,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-25 15:00:00.000,eb60d03c-67eb-4c94-b425-3f288a34510d,
62980011,2025-05-25 15:00:00.000,,c62196bf-7789-4bc2-873a-6220b27d19e5.binning_data.json,62980011,2025-05-25 16:06:31.339,2025-05-25 16:06:31.339,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-25 16:00:00.000,c62196bf-7789-4bc2-873a-6220b27d19e5,
62980011,2025-05-26 07:00:00.000,,cf404cf7-905d-490f-baed-ccbd9da279d3.binning_data.json,62980011,2025-05-26 08:15:01.210,2025-05-26 08:15:01.210,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-26 08:00:00.000,cf404cf7-905d-490f-baed-ccbd9da279d3,
62980011,2025-05-26 08:00:00.000,,834760fc-c198-47fd-ae9e-30b2aa4b2f4b.binning_data.json,62980011,2025-05-26 09:15:00.306,2025-05-26 09:15:00.306,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-26 09:00:00.000,834760fc-c198-47fd-ae9e-30b2aa4b2f4b,
62980011,2025-05-26 09:00:00.000,,1a241714-41be-4efd-98d9-18a1b89db201.binning_data.json,62980011,2025-05-26 10:06:58.547,2025-05-26 10:06:58.547,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-26 10:00:00.000,1a241714-41be-4efd-98d9-18a1b89db201,
62980011,2025-05-26 10:00:00.000,,ef02f1e9-9d8d-4714-8089-2f17de8178c6.binning_data.json,62980011,2025-05-26 11:15:01.179,2025-05-26 11:15:01.179,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-26 11:00:00.000,ef02f1e9-9d8d-4714-8089-2f17de8178c6,
62980011,2025-05-26 11:00:00.000,,2f060911-0db5-4908-9b2a-0b010a9abce9.binning_data.json,62980011,2025-05-26 12:10:04.300,2025-05-26 12:10:04.300,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-26 12:00:00.000,2f060911-0db5-4908-9b2a-0b010a9abce9,
62980011,2025-05-26 12:00:00.000,,ae55d0f0-6110-4728-b3aa-8129f3515e3e.binning_data.json,62980011,2025-05-26 13:06:20.299,2025-05-26 13:06:20.299,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-26 13:00:00.000,ae55d0f0-6110-4728-b3aa-8129f3515e3e,
62980011,2025-05-26 13:00:00.000,,2b005099-364a-4aff-801e-bf06e2533d17.binning_data.json,62980011,2025-05-26 14:16:32.061,2025-05-26 14:16:32.061,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-26 14:00:00.000,2b005099-364a-4aff-801e-bf06e2533d17,
62980011,2025-05-26 14:00:00.000,,f359f3e8-f2cf-4282-bc69-ee696cc2446e.binning_data.json,62980011,2025-05-26 15:15:00.374,2025-05-26 15:15:00.374,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-26 15:00:00.000,f359f3e8-f2cf-4282-bc69-ee696cc2446e,
62980011,2025-05-26 15:00:00.000,,225d3630-5da6-489c-bed6-ea2a590ff1d5.binning_data.json,62980011,2025-05-26 15:53:58.946,2025-05-26 15:53:58.946,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-26 15:53:58.782,225d3630-5da6-489c-bed6-ea2a590ff1d5,
62980011,2025-05-27 05:00:00.000,,4f960283-08eb-4107-b77f-0ebbcc935c42.binning_data.json,62980011,2025-05-27 06:22:56.138,2025-05-27 06:22:56.138,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-27 06:00:00.000,4f960283-08eb-4107-b77f-0ebbcc935c42,
62980011,2025-05-27 06:00:00.000,,e0eba08a-0f60-46f5-a96e-ae8609faa891.binning_data.json,62980011,2025-05-27 07:15:01.159,2025-05-27 07:15:01.159,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-27 07:00:00.000,e0eba08a-0f60-46f5-a96e-ae8609faa891,
62980011,2025-05-27 07:00:00.000,,1dca7550-47ba-4a24-bfd0-72b8acb91f48.binning_data.json,62980011,2025-05-27 08:15:01.576,2025-05-27 08:15:01.576,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-27 08:00:00.000,1dca7550-47ba-4a24-bfd0-72b8acb91f48,
62980011,2025-05-27 08:00:00.000,,b22f9f88-6479-4d6e-a309-9939a4609d18.binning_data.json,62980011,2025-05-27 09:15:01.557,2025-05-27 09:15:01.557,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-27 09:00:00.000,b22f9f88-6479-4d6e-a309-9939a4609d18,
62980011,2025-05-27 09:00:00.000,,77c659f0-1ee4-4489-9837-ef0961098a57.binning_data.json,62980011,2025-05-27 10:15:02.185,2025-05-27 10:15:02.185,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-27 10:00:00.000,77c659f0-1ee4-4489-9837-ef0961098a57,
62980011,2025-05-27 10:00:00.000,,a310f14f-03ef-4b75-84e7-4e66aaa3aa87.binning_data.json,62980011,2025-05-27 11:15:02.173,2025-05-27 11:15:02.173,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-27 11:00:00.000,a310f14f-03ef-4b75-84e7-4e66aaa3aa87,
62980011,2025-05-27 11:00:00.000,,5823f8eb-a571-4c6e-ac8a-b061725b9c68.binning_data.json,62980011,2025-05-27 12:15:01.639,2025-05-27 12:15:01.639,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-27 12:00:00.000,5823f8eb-a571-4c6e-ac8a-b061725b9c68,
62980011,2025-05-27 12:00:00.000,,405c1efe-1b14-4435-9020-a0909a1f41cc.binning_data.json,62980011,2025-05-27 13:12:29.817,2025-05-27 13:12:29.817,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-27 13:00:00.000,405c1efe-1b14-4435-9020-a0909a1f41cc,
62980011,2025-05-27 13:00:00.000,,36a8ba5a-e7cf-4f3e-97de-960bfc9655be.binning_data.json,62980011,2025-05-27 14:09:20.326,2025-05-27 14:09:20.326,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-27 14:00:00.000,36a8ba5a-e7cf-4f3e-97de-960bfc9655be,
62980011,2025-05-27 14:00:00.000,,26f3d6e4-3301-4b6e-a129-960d3cbe33df.binning_data.json,62980011,2025-05-27 15:15:01.273,2025-05-27 15:15:01.273,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-27 15:00:00.000,26f3d6e4-3301-4b6e-a129-960d3cbe33df,
62980011,2025-05-27 15:00:00.000,,6b99f9cb-1590-4c99-be5b-cf90deda8b8c.binning_data.json,62980011,2025-05-27 15:24:13.421,2025-05-27 15:24:13.421,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-27 15:24:13.396,6b99f9cb-1590-4c99-be5b-cf90deda8b8c,
62980011,2025-05-28 05:00:00.000,,ad2bb7c6-829c-47ff-b352-1ded1cbcd140.binning_data.json,62980011,2025-05-28 06:06:29.538,2025-05-28 06:06:29.538,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-28 06:00:00.000,ad2bb7c6-829c-47ff-b352-1ded1cbcd140,
62980011,2025-05-28 06:00:00.000,,10e0f1a8-8c27-43dd-b5f6-8b98dfc59bba.binning_data.json,62980011,2025-05-28 07:15:02.194,2025-05-28 07:15:02.194,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-28 07:00:00.000,10e0f1a8-8c27-43dd-b5f6-8b98dfc59bba,
62980011,2025-05-28 07:00:00.000,,6a3e228e-b878-4943-871b-339be9284ac4.binning_data.json,62980011,2025-05-28 08:15:02.232,2025-05-28 08:15:02.232,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-28 08:00:00.000,6a3e228e-b878-4943-871b-339be9284ac4,
62980011,2025-05-28 08:00:00.000,,79148ef0-88f9-41fc-95f4-413439b34e0c.binning_data.json,62980011,2025-05-28 08:57:26.343,2025-05-28 08:57:26.343,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-28 08:57:26.103,79148ef0-88f9-41fc-95f4-413439b34e0c,
62980011,2025-05-28 09:00:00.000,,045f7fb3-1dcf-48f9-ae4a-e98e15566cea.binning_data.json,62980011,2025-05-28 10:15:00.290,2025-05-28 10:15:00.290,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-28 10:00:00.000,045f7fb3-1dcf-48f9-ae4a-e98e15566cea,
62980011,2025-05-28 10:00:00.000,,ab508c0d-d28f-43da-b48a-e660a4a07d4e.binning_data.json,62980011,2025-05-28 11:15:01.436,2025-05-28 11:15:01.436,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-28 11:00:00.000,ab508c0d-d28f-43da-b48a-e660a4a07d4e,
62980011,2025-05-28 11:00:00.000,,f39eab98-d7a1-498b-9a9c-c3e19ddc0b8b.binning_data.json,62980011,2025-05-28 12:15:01.195,2025-05-28 12:15:01.195,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-28 12:00:00.000,f39eab98-d7a1-498b-9a9c-c3e19ddc0b8b,
62980011,2025-05-28 12:00:00.000,,7a8c2956-cc3d-4467-8cd7-2703737ad46d.binning_data.json,62980011,2025-05-28 12:28:35.990,2025-05-28 12:28:35.990,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-28 12:28:35.792,7a8c2956-cc3d-4467-8cd7-2703737ad46d,
62980011,2025-05-28 13:00:00.000,,aa9d89c9-bd9b-4311-a4c8-bdb932e43d06.binning_data.json,62980011,2025-05-28 14:15:00.381,2025-05-28 14:15:00.381,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-28 14:00:00.000,aa9d89c9-bd9b-4311-a4c8-bdb932e43d06,
62980011,2025-05-28 14:00:00.000,,f9ee2079-069a-4dae-81dd-6c918606df73.binning_data.json,62980011,2025-05-28 15:15:01.199,2025-05-28 15:15:01.199,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-28 15:00:00.000,f9ee2079-069a-4dae-81dd-6c918606df73,
62980011,2025-05-28 15:00:00.000,,d858c74b-df38-44eb-a842-5ada454ccc14.binning_data.json,62980011,2025-05-28 15:32:56.335,2025-05-28 15:32:56.335,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-28 15:32:56.309,d858c74b-df38-44eb-a842-5ada454ccc14,
62980011,2025-05-29 06:00:00.000,,65581311-e69d-440d-b596-25aa650b0f5d.binning_data.json,62980011,2025-05-29 07:15:01.531,2025-05-29 07:15:01.531,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-29 07:00:00.000,65581311-e69d-440d-b596-25aa650b0f5d,
62980011,2025-05-29 07:00:00.000,,e350cbbb-5f60-481a-adcf-dd983a316985.binning_data.json,62980011,2025-05-29 08:07:31.408,2025-05-29 07:38:53.635,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-29 08:00:00.000,e350cbbb-5f60-481a-adcf-dd983a316985,
62980011,2025-05-29 08:00:00.000,,660c96e9-cddb-4acf-b7d7-4c951cb59a3a.binning_data.json,62980011,2025-05-29 09:15:01.196,2025-05-29 09:15:01.196,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-29 09:00:00.000,660c96e9-cddb-4acf-b7d7-4c951cb59a3a,
62980011,2025-05-29 09:00:00.000,,2977f154-5800-4a02-8cbd-94b5606fda40.binning_data.json,62980011,2025-05-29 10:15:01.177,2025-05-29 10:15:01.177,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-29 10:00:00.000,2977f154-5800-4a02-8cbd-94b5606fda40,
62980011,2025-05-29 10:00:00.000,,929a23b8-5d2d-4c7f-8eb4-30397b42cb4b.binning_data.json,62980011,2025-05-29 10:32:44.034,2025-05-29 10:32:42.444,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-29 10:32:43.733,929a23b8-5d2d-4c7f-8eb4-30397b42cb4b,
62980011,2025-05-29 11:00:00.000,,4a631fdc-c391-4f71-b88a-8bbb81dc1a7a.binning_data.json,62980011,2025-05-29 12:15:00.266,2025-05-29 12:15:00.266,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-29 12:00:00.000,4a631fdc-c391-4f71-b88a-8bbb81dc1a7a,
62980011,2025-05-29 12:00:00.000,,bc298053-dac2-4ed2-838f-0c4cd4698dbe.binning_data.json,62980011,2025-05-29 13:05:14.826,2025-05-29 13:05:14.826,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-29 13:00:00.000,bc298053-dac2-4ed2-838f-0c4cd4698dbe,
62980011,2025-05-29 13:00:00.000,,80e025e0-917b-440c-aa13-2972e6469880.binning_data.json,62980011,2025-05-29 13:30:49.191,2025-05-29 13:30:49.191,UTC-0700,uAWUqdMJDI,,com.sec.android.app.shealth,2025-05-29 13:30:49.162,80e025e0-917b-440c-aa13-2972e6469880,
62980011,2025-06-05 18:00:00.000,,e174dad0-9810-43ff-ba6c-d0e4ebb69322.binning_data.json,62980011,2025-06-05 19:08:40.823,2025-06-05 19:08:40.823,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-06-05 19:00:00.000,e174dad0-9810-43ff-ba6c-d0e4ebb69322,
62980011,2025-06-05 19:00:00.000,,1c608160-d805-4569-9aee-b8f50b57a213.binning_data.json,62980011,2025-06-05 19:13:28.575,2025-06-05 19:13:28.575,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-06-05 19:13:28.560,1c608160-d805-4569-9aee-b8f50b57a213,
62980011,2025-06-14 19:00:00.000,,a0093112-d585-4963-abe4-2023ca87841b.binning_data.json,62980011,2025-06-14 20:13:45.869,2025-06-14 20:13:45.869,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-06-14 20:00:00.000,a0093112-d585-4963-abe4-2023ca87841b,
62980011,2025-06-14 20:00:00.000,,b46a26e4-0b3a-45a4-a9f7-1e6269cd4e2e.binning_data.json,62980011,2025-06-14 21:14:40.187,2025-06-14 21:14:40.187,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-06-14 21:00:00.000,b46a26e4-0b3a-45a4-a9f7-1e6269cd4e2e,
62980011,2025-06-14 21:00:00.000,,fabdb8b0-435c-42e6-af4b-b5e3a2a88ebb.binning_data.json,62980011,2025-06-14 21:21:41.522,2025-06-14 21:21:41.522,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-06-14 21:21:41.296,fabdb8b0-435c-42e6-af4b-b5e3a2a88ebb,
62980011,2025-06-15 05:00:00.000,,d53063e2-73f8-44f3-8920-cfbb77a08412.binning_data.json,62980011,2025-06-15 06:14:59.181,2025-06-15 06:14:59.181,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-06-15 06:00:00.000,d53063e2-73f8-44f3-8920-cfbb77a08412,
62980011,2025-06-15 06:00:00.000,,1157b8b8-5597-4e77-a002-1971f7bd889a.binning_data.json,62980011,2025-06-15 07:15:02.158,2025-06-15 07:15:02.158,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-06-15 07:00:00.000,1157b8b8-5597-4e77-a002-1971f7bd889a,
62980011,2025-06-15 07:00:00.000,,27485804-8f9a-46d6-8d9b-733b1cf54560.binning_data.json,62980011,2025-06-15 08:15:01.159,2025-06-15 08:15:01.159,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-06-15 08:00:00.000,27485804-8f9a-46d6-8d9b-733b1cf54560,
62980011,2025-06-15 08:00:00.000,,b132de12-7d23-4d88-b21d-b3dddb84c2b8.binning_data.json,62980011,2025-06-15 09:15:00.426,2025-06-15 09:15:00.426,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-06-15 09:00:00.000,b132de12-7d23-4d88-b21d-b3dddb84c2b8,
62980011,2025-06-15 09:00:00.000,,7f58779a-a028-4c44-b646-81280e3f3386.binning_data.json,62980011,2025-06-15 10:06:32.148,2025-06-15 10:06:32.148,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-06-15 10:00:00.000,7f58779a-a028-4c44-b646-81280e3f3386,
62980011,2025-06-15 10:00:00.000,,4edf6e61-4871-4fa9-8388-a92e6883ffc1.binning_data.json,62980011,2025-06-15 11:15:00.212,2025-06-15 11:15:00.212,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-06-15 11:00:00.000,4edf6e61-4871-4fa9-8388-a92e6883ffc1,
62980011,2025-06-15 11:00:00.000,,1486e93a-b9f6-4448-8e92-6c98d265f2a3.binning_data.json,62980011,2025-06-15 12:14:59.378,2025-06-15 12:14:59.378,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-06-15 12:00:00.000,1486e93a-b9f6-4448-8e92-6c98d265f2a3,
62980011,2025-06-15 12:00:00.000,,c2b0e173-c284-474f-a393-3483f97eaaf3.binning_data.json,62980011,2025-06-15 12:44:12.124,2025-06-15 12:44:12.124,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-06-15 12:44:11.761,c2b0e173-c284-474f-a393-3483f97eaaf3,
62980011,2025-06-24 20:00:00.000,,a8d9994d-b30e-4dec-831d-9d11c5fc27e7.binning_data.json,62980011,2025-06-24 20:22:39.012,2025-06-24 20:22:39.012,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-06-24 20:22:38.865,a8d9994d-b30e-4dec-831d-9d11c5fc27e7,
62981051,2025-07-06 05:00:00.000,,f0987dbb-4620-4cc6-90a1-78b294f4a5d2.binning_data.json,62981051,2025-07-06 06:15:01.228,2025-07-06 06:15:01.228,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-07-06 06:00:00.000,f0987dbb-4620-4cc6-90a1-78b294f4a5d2,
62981051,2025-07-06 06:00:00.000,,8f2d032f-2db3-43fc-8c24-64bc526a1313.binning_data.json,62981051,2025-07-06 07:15:01.180,2025-07-06 07:15:01.180,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-07-06 07:00:00.000,8f2d032f-2db3-43fc-8c24-64bc526a1313,
62981051,2025-07-06 07:00:00.000,,39c8c038-eb80-4caa-bf53-64de8087b45c.binning_data.json,62981051,2025-07-06 08:15:00.478,2025-07-06 08:15:00.478,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-07-06 08:00:00.000,39c8c038-eb80-4caa-bf53-64de8087b45c,
62981051,2025-07-06 08:00:00.000,,c103cf6e-0ef0-41d7-b0a6-81ce7297d637.binning_data.json,62981051,2025-07-06 09:08:43.440,2025-07-06 09:08:43.440,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-07-06 09:00:00.000,c103cf6e-0ef0-41d7-b0a6-81ce7297d637,
62981051,2025-07-06 09:00:00.000,,94a9f520-5860-4d71-b475-f9e2a3c3c4f9.binning_data.json,62981051,2025-07-06 10:10:18.195,2025-07-06 10:10:18.195,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-07-06 10:00:00.000,94a9f520-5860-4d71-b475-f9e2a3c3c4f9,
62981051,2025-07-06 10:00:00.000,,9100de50-3ccc-49ee-8c11-29eebbb6f19f.binning_data.json,62981051,2025-07-06 11:08:01.209,2025-07-06 11:08:01.209,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-07-06 11:00:00.000,9100de50-3ccc-49ee-8c11-29eebbb6f19f,
62981051,2025-07-06 11:00:00.000,,13de3966-de1a-4cb5-a2a3-0113cac5b24e.binning_data.json,62981051,2025-07-06 12:15:01.588,2025-07-06 12:15:01.588,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-07-06 12:00:00.000,13de3966-de1a-4cb5-a2a3-0113cac5b24e,
62981051,2025-07-06 12:00:00.000,,8e9504fa-f2da-4b89-ad56-f23f07667e25.binning_data.json,62981051,2025-07-06 13:15:00.624,2025-07-06 13:15:00.624,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-07-06 13:00:00.000,8e9504fa-f2da-4b89-ad56-f23f07667e25,
62981051,2025-07-06 13:00:00.000,,cefbba33-72fb-4d8d-af5d-f2843a1db792.binning_data.json,62981051,2025-07-06 14:06:19.174,2025-07-06 14:06:19.174,UTC-0400,uAWUqdMJDI,,com.sec.android.app.shealth,2025-07-06 14:00:00.000,cefbba33-72fb-4d8d-af5d-f2843a1db792,
